rl_id,region,region_flag,region_url,league,league_crest,league_url,date_updated,last_updated
AUSTRIA_BUNDESLIGA___ROUND_18,AUSTRIA,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMUbkMx0AAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21LwLjHAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAxRqup1QAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21183mwAAAAT0lEQVR42uzXQQ0AIAwEwZYgARegrIKKNEzgocjgHrsKJunjUj9zmVLNxAIECBCg3/URIQXyquJkgAABAiQ9HTe31nTwdQACBAiQOOgJMABYKgicRzgM5QAAAABJRU5ErkJggg==",,BUNDESLIGA - ROUND 18,,https://www.flashscore.com/football/austria/bundesliga/,11.02.2026,2026-02-13T06:18:50.717519+00:00
BELGIUM_JUPILER_PRO_LEAGUE___ROUND_24,BELGIUM,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMUbkMx0AAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21LwLjHAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAxRqup1QAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21183mwAAAATElEQVR42uzOsRGAIBAAwcchIP7MQojogCIpwsKswRYkc5y9+IItmRmvG71d64yd7lm3/iM+FhAQEBAQEBAQEBAQEBAQENC/QY8AAwDF2wOT6RQXYgAAAABJRU5ErkJggg==",,JUPILER PRO LEAGUE - ROUND 24,,https://www.flashscore.com/football/belgium/jupiler-pro-league/,11.02.2026,2026-02-13T06:18:50.717519+00:00
NORTH_&_CENTRAL_AMERICA_WORLD_CUP_U17___QUALIFICATION___ROUND_1,NORTH & CENTRAL AMERICA,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAYAAABU1PscAAAAAXNSR0IArs4c6QAABetJREFUWAntV3lMlEcU/+3BwgIKCCunXYSCYvHWYLF44FFsrT3SQ9RoPdOYNCa2Sa80Mbb+U6uVpId/qLXWtrZqrNIUUVvjfQCKAiqIyL1cW6GsLCws23kj3+d+7LfsutWoiS/ZnZn33sy8N+/N782nmDTnoA2PMSkfY9u56U8ceNgRfCQioFDY4Ofd7tFZqD2a1TMpyLcVL448LVniWMkoVBlDJby+Bq+MOY4VUzLhpzFj17lp+O7oq32pO8j+lwNd3Sosn5wpWXRP7lTJ2NlApezGwolZeJv9BJqb9BdS4i8jt3woShsiUFgdg7LGSEEs20oc8Pcx493pu9Fm8cHJkhFQsCkKpQ2XK2PR0aWBRt2J6JA6lNQN4ou1tvvCaApAsH8LH5s7Nei0qiQb6UMMmDfhCDYdehNmizeXTRqSj5Wp+xAWYJTo0iAyqJH/BEEFi2a5MRy7z09FQXWswBZbiQMzhuUgLfE8F77GQisQFQpzhw+0LE/JqbSNG0Rjms1+3IGqWzp8dmAxrCwqAkUxYzLSMxDkZ0JCeDnyK+MxRl+MQQMaBBWXrT64HvRLibuE9Vnp+PNysmSOxIHwwCaJUBiQ0b7MeEqZEywyWk276ACdSoDPbSzf/gF3UpgToDXhy7lfc+OJJxgiyO+1/eHULBTVxDhMkzjw99WxiA+rQm2zDvGhlYgLrZZMoLRa8/tSfDpnO/x92vDTmZnYcTqNpxRFyJ5sLFZtLGVu3fYXnbCXu+obWoKh9bLAxNZYd2ARrtQOlp2i0g9ZsEaQNJkCcbBgAk5dH44LLNyT4/PZyXcIYjzVE842ixbTEvIwWGdguZmK6/V37oSoyDoWqxc3gO5J74Ow15PrU8ou3vYJj3LWpWTkV8XJqXGeJAL2WtX/DMSqX1Zhx7LPQYhBpGR4PW1YHrvQXnycEF6BsdHXkMdQw54G+P2L1c/v4ohiz3e3392thEphxbFro1HTHNLntD4LGTlRK7OAN0Mj4+3+WH9wHq4Zoh02mBhXwC5tBU8fB6EbjIzDb2DkoBsujaelnEZA2OdiZZwDajS39cOSbR+jmeW3HCXFFOG33FQYbgVDr6uDjsHsrBFnoVF1yqmLPEIyKoKlDVEgEHCHXDrw89kZmJmYAx+1heFxGCydXvg1J9Wp8cH9WpAYWcbTp9umAAGDqUPLbbmTejZ4q7tkbSMg+GjPOxgfcxWnS4fL6vRmunTAwFJoXeZCXnj2X0hBIYOy8qaw3uuI46XP/SGiDt2Z6cNyuex6fRRiB9Zgb+4UVvz6Yxmr4Gp2twhtwllBq2Qnv4fJiHLKEnjrzp9LB2iR48WjUFAVixdGnMGC5GxsPvoy+rGqTUbRhbMntcpqPxT7VATP3XiGv3cI7SKCjLBaldhyYjZ2Ll+LI1fGIbswSdR3t6O41y+yASyfv1nwFSJY0WtoDcKa/UtQVH0Xo+mUV8/cBZWqm8OnWnnXoSKG5St3vMdto2eEqcMXpnYt6LlBgGFfxR+YA7TwzhVrxYtNxWr/xRRkFSShoilcsu/mRes5GhGzlRm67PsPUcdSpje9Pu4oRutLeN34lr1G6WXqxSJJjzpXJI2/K+0eeVlThKjpq+lAetIRTB16UeQJnTOliUIXZQ2RssaTwr4Lk7D1+EvYenI2O4RQ/nB89ulCt5DIIwcIpwlKBaLKeax4tDAU28Kau6mVU+H8NCl1yhoj0Gr2xZbFXyBjfgbGRRfzp4i4mJOORw4YWwNY/geKS27Mfgs3G6XpQ8LiOj3XKWep9eOpNFHfWSdj/ib2XDdwyKZ2IQMMV+QWCsktEhXYyNn0FXWA3QE5ogu6N28yDheNlxM78PJuDkUVu8yDdbU8Je0PyUG5h3HPKETzvFlRO/T+amTmJ2NDdjpsrGDdT1Ky+kDfDfnsFdBl7fuM+5Y6sUrHqi29Njcemnvfjactqbbk3nSvmHl0B9rYp2N9S5BDEXPi7wNle5RCZFGIfzOooj5s8igCZPSjYDzZ4bEDNPlRoCcOPOwo/Afa6icA+n0/zQAAAABJRU5ErkJggg==",,WORLD CUP U17 - QUALIFICATION - ROUND 1,,https://www.flashscore.com/football/world/world-cup-u17/,11.02.2026,2026-02-13T06:18:50.717519+00:00
TRINIDAD_AND_TOBAGO_TT_PREMIER_LEAGUE,TRINIDAD AND TOBAGO,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMt/tYqcAAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23olj5uAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAy36L4bwAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23Wpf8ZAAADbElEQVR42ryY30tTYRjHN6WSbJuZ2s8ZYprhiPK3zpjbKLYcaoNSiEToIujG/6Cb3XlTu6krryLIAsUgGpgML9Iuchc1LzTDREiQFm0aOkvqY6+Nsp1X587xYZzBOc855/s+7/f7fZ5N7/F4RkdHdcrR3t7u8/mMRuN8z93Io8c6jSMzHA7Pzc1NTEwoZXApGAy2tbXlOZr2Hj8WC45oCihjbXHR7/dTA0kSoJ1OJ8hyWpqLeh9kGgwaVuj61KzBWl/dZDObzWNjY/F4PGleLBYbHBysrKwsrq0xWOuigZc/V1c1qdDK5NT0tRsc4Up/f7/JZFJKjUajXq+3r68v63Rp6YsBjppU6Fb+UdbKivfkHSq8YHU4HKFQaGFhQemGQCDAsdFuN7kurs7Mxj/Oqg+ILzDBVjgLJvgLiyWYUCU6uNzaCqbvn+ZXJt+rD2iDKMERXpDvvtTZ2bml9CgV0ElWV3r/ACJYLp8D1joKIIqhdCclpJB2u/1wTRWYvr0JqUJzfejM+f/PQtii3vvIGwp3d3dL7kcESKG8vBxZzNy8jYmkq7KkZ3n6h9Sld+rJw/Slt3nLErG2uIT09p+1YDxIj93BipJmYl3wCdCYGTRfevX6RySiPiAhva/PngvpdXR0yKXHVSG93KvedKQnA5SQHtWikaGp6d8hkR5BOZGeTq+H5poAIpbfhYUdgEluB8AVnTjXWr8zO0iusqSxO9LbVoVEQFUIC83P2WwWi4VKKHViztOJS0pKyupq6cTcxaanJXulECvm6HK5trSDrq4uYQfFqdhBChVKSO/L04FE12NikXdizMLpcmEHa58j25FeyoAS0ss0Go40rmMaHx+H6UqZ4irTAZpg49CHJoAImCGkh5urOATvHJDoxJiN0WFbH0VMJt4q78QMnGx0Vlkpi1HqxCnIfnfsIEOXdvD0KfcV0YmHh4fl0uPHgnwITmvL/pYenXhf0UlzTXVKQ/Dy2/UeoD6gP5iGUh2CD7Z6NnVi1QBtGoLBBCC59IDldrtJxkGguSaAhPTAlNtYTwFwRXxIKZMiiSEYP0sMwSqoTF3pqV+hRCeOBYayqyvoxA0NDRBZ3okLCgrIpBNrVaENQhgMhfd6sqsqYAyjN7KXJPv9foxDW0AiTvju5LQ0wycwhcNh+V8/vwQYACJCcanTbw7mAAAAAElFTkSuQmCC",,TT PREMIER LEAGUE,,https://www.flashscore.com/football/trinidad-and-tobago/tt-premier-league/,11.02.2026,2026-02-13T06:18:50.717519+00:00
SAN_MARINO_CAMPIONATO_SAMMARINESE___ROUND_20,SAN MARINO,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMt/tYqcAAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23olj5uAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAy36L4bwAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23Wpf8ZAAACn0lEQVR42mL89esXw2ACTAyDDIw6aNRBow4aIg76tJLh55XB5KDf90FoMDiI+f9b5m/bGP++YvzzEMhgYvhOoYEslGhmZGT8927O////Gf68AqK///8z/fvCwBM2MCF05eP9/2DwZfehox+/Pv7x9cvO7f8YOIFSj7+9oreDjr654nig6ONPkMU8NuzWvAyybCAGw79vEKnumyvpF2VAK7e/OGUtovPpWRE/61egyI334rysP6R5PjJ8WvHpq+LH31+3PT8pyykaIedEDwcBXQN0EzBbybIy7H1u8/yvzY134teev6p24v77bpYs7/26L7KfZDXJcA3IQUnLb5Ck4QfPrfcMv559vqUpwQrk3vys9/PFOxcLLV4OFn4+sZ3X5f0EH1188mYjz7YJj7dZ/UgV/qdEmoNOP/pEkoZvQo+/Cp6W/Cr05ukHBjVmad4/shr2GzdsVLW2vXPxhBT3h6evf7+R4BB4p/yDjfnGu29s3z7RNsrYP6t9EtvzTISD6yfTylcc/9lmeZxY9F/6B8ODVfzMDOe1OLIfsxq8f3eDS4vtjxDbNzma57I/HC+BpMXND5EHOG9sexTE9U+b9wdEqkWW4cm7z5fvMBxiYn0veu0v60d6ZHuWH+KsP8WfGaqxe1k++8K/eD7DKtl/wGxfJsXgyyo08+h/BU1dXXtPJ85vnB916ZHtf3E9YvkhZs7rEWNjIu2dv27lUu/YVjvjPzc//Un8Y9zQ1a8kq15waN3+L4LcIJXiJJf+6s1HyC5VXdSFpoRq/vr6aenEdkVNXYfAqPWXXrXvuv/pxx/yK0cRpySyNd97+/3zj793t7dP/O7O/WzHA1aBvoOfKHENpSGEBnjZfnz+xTGIWoyUu2a0TT3qoFEH0QEABBgAJnImNWEEHr4AAAAASUVORK5CYII=",,CAMPIONATO SAMMARINESE - ROUND 20,,https://www.flashscore.com/football/san-marino/campionato-sammarinese/,11.02.2026,2026-02-13T06:18:50.717519+00:00
LESOTHO_PREMIER_LEAGUE___ROUND_18,LESOTHO,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMt/tYqcAAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23olj5uAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAy36L4bwAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23Wpf8ZAAABD0lEQVR42mLUsJjAMJgAE8MgA6MOGnXQqINGnINYTA2lB5WDGH/9+kW5KZMnTwaSubm5VAghqnjr48ePVIsyqpjy4MEDarmJCg768OHDoUOHgIyHDx/Ky8sPvIMEwADIoNw11Mn2wBR9EQwgSXuAcxnQHWZmZnDuqVOn9PX1ByyEgKknNTUVWcTNzQ0oODAOAibhkpISYAihOTE0NBQoNQAOamlpERIScnBwQBYEcgMDA0tLS+mdy4Bh8OjRI6Dd8fHxkFwGLIqAJCS+Dhw4AAw58hIT+Yka6CZgtvoIBkCnKCgoHDx4UE5Ojp+fH1iHkF0EMDacWDi4Kle2qe6j7aFRB406aNRBow5CAgABBgBmNmtwd4RVdAAAAABJRU5ErkJggg==",,PREMIER LEAGUE - ROUND 18,,https://www.flashscore.com/football/lesotho/premier-league/,11.02.2026,2026-02-13T06:18:50.717519+00:00
SPAIN_LALIGA2___ROUND_25,SPAIN,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMt/tYqcAAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23olj5uAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAy36L4bwAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23Wpf8ZAAACH0lEQVR42mI8pqjOMJgAE8MgA6MOGnXQqINoDRj/nTUewiH04fNfIBosDnrw/FdR35OFW94CGbRzEAsxioCO2Hjg44NnPyGB1DTrub0xb36kmL0xz8CEENA1ghdZnt37zfaY6dnJ39K/2RhvMBw8+3kAQujire/AgJlXL++Ufuv1+z+v//yBiItIs+RFigFDzkCNS1+Nk34h1DjreVLjw9t3fkbrCXMzMSmwsRsbG0tJSno6KH348jep4eHCzW/pGkKe9kpcPF8eXv71cD8oITtw8z7g4Xn19c+8zd/N1Bh8fXwEeM/SLw0B0y8TG5OLvcDTp7+/8UiL6UW//vMbJP7/BzCcXr39G+bDBVRARwd9+Xv82P/TV/69+Pz71bt7sox/zzNz3zh9wcHeHhhrt+7/YGJTP3bkK3VLAXxRJsDDLPbn/ZPdH2RCOG/d/snwcR3bt/+/uITdDa4ycl7j5GNZ1bpcQoxZQZKNfon6ygcecR9dHRVOXm5mHm5mGQ22phROJh0ZIx1uBUl2r9KSPdc+0S/KBHiZDfS/7jpwhYWJESLy7d8/CV5WfYb3f9/9B3J7+/pCvATpWjBOXf7gyq23XKyMarLsjIxcX76zt85+cnLH54O7PwBlb926BSyK6FrbAwtGICkvyQYMLWDiffgMlH7lpdiA6QaYByGy1K1ABl3zg+Va/ffB5aBPV/8OKgeNtqlHHTTqIFoDgAADAKry30ToZwICAAAAAElFTkSuQmCC",,LALIGA2 - ROUND 25,,https://www.flashscore.com/football/spain/laliga2/,11.02.2026,2026-02-13T06:18:50.717519+00:00
GERMANY_BUNDESLIGA___ROUND_21,GERMANY,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMUbkMx0AAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21LwLjHAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAxRqup1QAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21183mwAAAAUUlEQVR42uzVMQ0AIBAEwX9CQ0FCvsQCVHjCBz4xgwyu2FUwyRXnEWFKJRMLECBAgH6Xd21SIL9zMRkgQIAASV9HP64FKoPJAAECBEga9AQYABZbAwULEvYnAAAAAElFTkSuQmCC",,BUNDESLIGA - ROUND 21,,https://www.flashscore.com/football/germany/bundesliga/,11.02.2026,2026-02-13T06:18:50.717519+00:00
HUNGARY_NB_II.___ROUND_17,HUNGARY,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMUbkMx0AAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21LwLjHAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAxRqup1QAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21183mwAAAAVUlEQVR42mK8rKLLMJgAE8MgA6MOGnXQqINGHTTQgEUkO31QOYjx169fo1E26qBRB406aNRBg7rq8FhXObgcdOjp5dEoG3XQqINGHTTqoMHsIIAAAwAbpwkmi0HJggAAAABJRU5ErkJggg==",,NB II. - ROUND 17,,https://www.flashscore.com/football/hungary/nb-ii/,11.02.2026,2026-02-13T06:18:50.717519+00:00
ENGLAND_PREMIER_LEAGUE___ROUND_25,ENGLAND,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAMAAABjCgsuAAAABGdBTUEAALGPC/xhBQAAACBjSFJNAAB6JgAAgIQAAPoAAACA6AAAdTAAAOpgAAA6mAAAF3CculE8AAAAOVBMVEX////////zyMvPKDTNICzNICz////zys3PKDTNICzpnqPOJjLNICzPKDTOJjLNICzNICzNICz+/v6GJOUrAAAAAWJLR0QSe7xsAAAAAAd0SU1FB+MDBA0mLoMWM7MAAABlSURBVDjL7ZI5DsAwCATxsfGFr/9/Ng+AInRW5GlHIwE2kcT5EIEYvKNv3OCXgZM8KReg5PQokrwk1cYAt5oUSUHSx1zAmqMrkqKk8NrAXlwUSTBiD8wjmZc2n9X8cAd+vhscEbxtQAqVzXi44wAAACV0RVh0ZGF0ZTpjcmVhdGUAMjAxOS0wMy0wNFQxMzozODo0NiswMDowMO4fR6wAAAAldEVYdGRhdGU6bW9kaWZ5ADIwMTktMDMtMDRUMTM6Mzg6NDYrMDA6MDCfQv8QAAAAAElFTkSuQmCC",,PREMIER LEAGUE - ROUND 25,,https://www.flashscore.com/football/england/premier-league/,11.02.2026,2026-02-13T06:18:50.717519+00:00
LIBYA_PREMIER_LEAGUE___ROUND_9,LIBYA,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAYAAABU1PscAAAABHNCSVQICAgIfAhkiAAAAAlwSFlzAAAA/AAAAPwBMDxhdwAAABl0RVh0U29mdHdhcmUAd3d3Lmlua3NjYXBlLm9yZ5vuPBoAAAEeSURBVFiF7ZYxioUwEIZHebXNghE0NlvY2VraeRhLW/EI4g22FwQRbMQDxDvYKeRVWthZzXYLy+5Wxh0e5IM0CeTPRzJkjCe8IbwwJvUBrqIFqNEC1GgBagwA0P8AJVqAmscdm3LOoaoqcF0XhBAgpYSu62Ce5zviAFUOzjlu24Z5nqNpml/zjDFkjGEcx0rzlAs0TYPDMPy6xhjDdV0xiiLMsgwty7qcp7wGkiSBvu9/zIdhCGmagud5ME0TnOcJx3FczruliA3DuGPbP1H6hNq2xXEc/+0JKRcIggD3fceiKL4VseM4aNu28iK+pZXgnENZluD7PgghYFkWqOsapJSqo3QvRI4WoObx/pFQn+ESL38DWoAaLUCNFqDmE1OHCR0rsIgxAAAAAElFTkSuQmCC",,PREMIER LEAGUE - ROUND 9,,https://www.flashscore.com/football/libya/premier-league/,11.02.2026,2026-02-13T06:18:50.717519+00:00
VENEZUELA_LIGA_FUTVE___APERTURA___ROUND_2,,,,,,,13.02.2026,2026-02-13T07:56:09.859476+00:00
KENYA_PREMIER_LEAGUE___ROUND_20,KENYA,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMUbkMx0AAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21LwLjHAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAxRqup1QAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21183mwAAACXElEQVR42mIUEhJiGEyAiWGQgVEH0cJBcnJyVFRGBQdFggHlarACFjL0bN269eDBg48ePTp69CiQy83IVOIfAGT0bNzw9f8/IMPa2nrKlCn29vZkGM5IXrbftGmTrKysg4PDx48fO/lFglcsAQqujYgp//iGn5//wIEDjx8/9vPzo1MIAUFnZyfQTcBI+b54mTwLi6CZKVAQyIjn5uOMjASmnpycHPJMZgEGL3k6t23bZquoxMzBhSzoycH1V1EJKAWJOHLM/U8BuJCZu0tV63RMPIQLZAC5QEFKzGTZraZNXgi9/PP72JfPgQJCn6/fgIhAGDPXrLbasUOchZXeBSPQNce+fgYy/nz6DBGBMICCQCmyjWUhW+el79+ACDls4OI8TMzAkKO3g+7++gGxXo+T6/2p03DXwKXoHWUvf/+Gs0VdnIAIqxT9QggZsPLyUatyJd9B4qys8JB4tn4DmtRAOIgF5CBgAgKygSX1n8+gnAXhkp3nKXKQFTfv13//IGxeTQ24uDI7B1BqIBzEA7WVhQ/FeldefrgUOQ5yvXWVbM0asQnvT56GB4+guSmQm+TubrJ4AfkO6tkymzydssKSmlGBDCdPAx2BXDyyRQWuPL7l8dvnZDqoe8ss8nSuL5qRtKUxRJTZ+PVfeNVxVpR5zZG5k+Lr8xY20rVgtFIzvvLkFjAYZmqyveFgBIYNEAEZQC5QECgFVECeyczcJlJkaAOGQdmyjp+/f/1mYrwuyCzx/sfdm5d7Ge+/4QD58Nz9K91RFcCII6cJK5ZuMtovG3XQqINoCQACDAA5g2pRNBptTgAAAABJRU5ErkJggg==",,PREMIER LEAGUE - ROUND 20,,https://www.flashscore.com/football/kenya/premier-league/,11.02.2026,2026-02-13T06:18:50.717519+00:00
PARAGUAY_COPA_DE_PRIMERA___APERTURA___ROUND_4,,,,,,,13.02.2026,2026-02-13T07:56:09.137758+00:00
COLOMBIA_PRIMERA_A___APERTURA___ROUND_5,,,,,,,13.02.2026,2026-02-13T07:56:09.499967+00:00
BRAZIL_CATARINENSE___RELEGATION_GROUP___ROUND_2,,,,,,,13.02.2026,2026-02-13T07:56:08.048604+00:00
j1-league,JAPAN,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMUbkMx0AAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21LwLjHAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAxRqup1QAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21183mwAAABR0lEQVR42mL89esXw2ACTAyDDIw6aNRBlAIWSjT/fPb87d4DX2/e+vH0OZDLIS3Jra4m7OzALiVJtpmM5GV7oFMeTZv1csMWrLLiAT5yWWnkOYscB73dd/B2deOfz5/xhTwvr2prvbCTPc3T0KuNW67nleB3DRAAFQCVARXTNoSAMXU+OJqga5DDyXDtUpLijrQQukUopjDDCaiFVlEGDJ6Pp8+SGgVALUCNNHEQMIeTl5NJ0shEkl/JcxBJGplISRBfyHMQSRpH6zIqOojf1Jg8O0jSSIKDyKgHyNBIgoO4NdTICCSgFqBGWqUhpfIiUh1EqhbSHAT0q1prPfHqgYpJCh5ycpmYvw+RbgIqAyqmUwMNWPje6+z7euMWroAExhR5uZKRko4i0FnAxhqys4BOAeYpsgsISh00WlKPOmjUQUQAgAADABZ0i9T1tET1AAAAAElFTkSuQmCC",https://www.flashscore.com/football/japan/,J1 LEAGUE - ROUND 1,None,https://www.flashscore.com/football/japan/j1-league/,14.02.2026,2026-02-16T02:17:38.490287+00:00
